"","Observation Number","Cluster_Membership"
"12300",12300,8
"12301",12301,8
"12302",12302,8
"12303",12303,8
"12304",12304,8
"12305",12305,8
"12306",12306,8
"12307",12307,8
"12308",12308,8
"12309",12309,8
"12310",12310,8
"12311",12311,8
"12312",12312,8
"12313",12313,8
"12314",12314,5
"12315",12315,5
"12316",12316,5
"12317",12317,5
"12318",12318,5
"12319",12319,5
"12320",12320,5
"12321",12321,5
"12322",12322,5
"12323",12323,5
"12324",12324,5
"12325",12325,5
"12326",12326,5
"12327",12327,5
"12328",12328,5
"12329",12329,5
"12330",12330,9
"12331",12331,9
"12332",12332,9
"12333",12333,9
"12334",12334,9
"12335",12335,9
"12336",12336,9
"12337",12337,9
"12338",12338,9
"12339",12339,9
"12340",12340,9
"12341",12341,9
"12342",12342,9
"12343",12343,9
"12344",12344,9
"12345",12345,9
"12346",12346,6
"12347",12347,6
"12348",12348,6
"12349",12349,6
"12350",12350,6
"12351",12351,6
"12352",12352,6
"12353",12353,6
"12354",12354,6
"12355",12355,6
"12356",12356,6
"12357",12357,6
"12358",12358,6
"12359",12359,6
"12360",12360,6
"12361",12361,6
"12362",12362,2
"12363",12363,2
"12364",12364,2
"12365",12365,2
"12366",12366,2
"12367",12367,2
"12368",12368,2
"12369",12369,2
"12370",12370,2
"12371",12371,2
"12372",12372,2
"12373",12373,2
"12374",12374,2
"12375",12375,2
"12376",12376,2
"12377",12377,2
"12378",12378,9
"12379",12379,9
"12380",12380,9
"12381",12381,9
"12382",12382,9
"12383",12383,9
"12384",12384,9
"12385",12385,9
"12386",12386,9
"12387",12387,9
"12388",12388,9
"12389",12389,9
"12390",12390,9
"12391",12391,9
"12392",12392,9
"12393",12393,9
"12394",12394,4
"12395",12395,4
"12396",12396,4
"12397",12397,4
"12398",12398,4
"12399",12399,4
"12400",12400,4
"12401",12401,8
"12402",12402,4
"12403",12403,4
"12404",12404,4
"12405",12405,4
"12406",12406,4
"12407",12407,4
"12408",12408,4
"12409",12409,8
"12410",12410,9
"12411",12411,9
"12412",12412,9
"12413",12413,9
"12414",12414,9
"12415",12415,9
"12416",12416,9
"12417",12417,9
"12418",12418,9
"12419",12419,9
"12420",12420,9
"12421",12421,9
"12422",12422,9
"12423",12423,9
"12424",12424,9
"12425",12425,9
"12426",12426,8
"12427",12427,8
"12428",12428,8
"12429",12429,8
"12430",12430,8
"12431",12431,8
"12432",12432,8
"12433",12433,2
"12434",12434,8
"12435",12435,8
"12436",12436,8
"12437",12437,8
"12438",12438,8
"12439",12439,8
"12440",12440,8
"12441",12441,8
"12442",12442,8
"12443",12443,8
"12444",12444,2
"12445",12445,8
"12446",12446,8
"12447",12447,8
"12448",12448,2
"12449",12449,2
"12450",12450,2
"12451",12451,2
"12452",12452,2
"12453",12453,2
"12454",12454,2
"12455",12455,2
"12456",12456,2
"12457",12457,2
"12458",12458,2
"12459",12459,2
"12460",12460,2
"12461",12461,2
"12462",12462,2
"12463",12463,2
"12464",12464,6
"12465",12465,6
"12466",12466,6
"12467",12467,6
"12468",12468,2
"12469",12469,6
"12470",12470,6
"12471",12471,6
"12472",12472,6
"12473",12473,6
"12474",12474,6
"12475",12475,6
"12476",12476,2
"12477",12477,6
"12478",12478,6
"12479",12479,6
"12480",12480,5
"12481",12481,5
"12482",12482,5
"12483",12483,5
"12484",12484,5
"12485",12485,5
"12486",12486,5
"12487",12487,5
"12488",12488,5
"12489",12489,5
"12490",12490,5
"12491",12491,5
"12492",12492,5
"12493",12493,5
"12494",12494,5
"12495",12495,5
"12496",12496,2
"12497",12497,2
"12498",12498,2
"12499",12499,2
"12500",12500,2
"12501",12501,2
"12502",12502,2
"12503",12503,8
"12504",12504,2
"12505",12505,2
"12506",12506,2
"12507",12507,2
"12508",12508,2
"12509",12509,2
"12510",12510,2
"12511",12511,8
"12512",12512,2
"12513",12513,2
"12514",12514,2
"12515",12515,2
"12516",12516,2
"12517",12517,2
"12518",12518,2
"12519",12519,2
"12520",12520,2
"12521",12521,2
"12522",12522,2
"12523",12523,2
"12524",12524,2
"12525",12525,2
"12526",12526,2
"12527",12527,2
"12528",12528,5
"12529",12529,5
"12530",12530,5
"12531",12531,5
"12532",12532,1
"12533",12533,1
"12534",12534,5
"12535",12535,5
"12536",12536,5
"12537",12537,5
"12538",12538,5
"12539",12539,5
"12540",12540,1
"12541",12541,1
"12542",12542,5
"12543",12543,5
"12544",12544,5
"12545",12545,5
"12546",12546,5
"12547",12547,5
"12548",12548,5
"12549",12549,5
"12550",12550,5
"12551",12551,5
"12552",12552,5
"12553",12553,5
"12554",12554,5
"12555",12555,5
"12556",12556,5
"12557",12557,5
"12558",12558,5
"12559",12559,5
"12560",12560,5
"12561",12561,5
"12562",12562,5
"12563",12563,5
"12564",12564,5
"12565",12565,5
"12566",12566,5
"12567",12567,5
"12568",12568,5
"12569",12569,5
"12570",12570,5
"12571",12571,5
"12572",12572,5
"12573",12573,5
"12574",12574,5
"12575",12575,5
"12576",12576,6
"12577",12577,6
"12578",12578,6
"12579",12579,6
"12580",12580,6
"12581",12581,6
"12582",12582,6
"12583",12583,6
"12584",12584,6
"12585",12585,6
"12586",12586,6
"12587",12587,6
"12588",12588,6
"12589",12589,6
"12590",12590,6
"12591",12591,6
"12592",12592,2
"12593",12593,2
"12594",12594,2
"12595",12595,2
"12596",12596,2
"12597",12597,2
"12598",12598,2
"12599",12599,2
"12600",12600,2
"12601",12601,2
"12602",12602,2
"12603",12603,2
"12604",12604,2
"12605",12605,2
"12606",12606,2
"12607",12607,2
"12608",12608,3
"12609",12609,3
"12610",12610,3
"12611",12611,3
"12612",12612,3
"12613",12613,3
"12614",12614,3
"12615",12615,3
"12616",12616,3
"12617",12617,3
"12618",12618,3
"12619",12619,1
"12620",12620,3
"12621",12621,3
"12622",12622,3
"12623",12623,3
"12624",12624,7
"12625",12625,7
"12626",12626,7
"12627",12627,7
"12628",12628,7
"12629",12629,7
"12630",12630,7
"12631",12631,7
"12632",12632,7
"12633",12633,7
"12634",12634,7
"12635",12635,7
"12636",12636,7
"12637",12637,7
"12638",12638,7
"12639",12639,7
"12640",12640,2
"12641",12641,2
"12642",12642,2
"12643",12643,2
"12644",12644,2
"12645",12645,2
"12646",12646,2
"12647",12647,2
"12648",12648,2
"12649",12649,2
"12650",12650,2
"12651",12651,2
"12652",12652,2
"12653",12653,2
"12654",12654,1
"12655",12655,1
"12656",12656,1
"12657",12657,1
"12658",12658,6
"12659",12659,1
"12660",12660,1
"12661",12661,1
"12662",12662,1
"12663",12663,1
"12664",12664,1
"12665",12665,1
"12666",12666,6
"12667",12667,1
"12668",12668,1
"12669",12669,1
"12670",12670,2
"12671",12671,2
"12672",12672,2
"12673",12673,2
"12674",12674,2
"12675",12675,2
"12676",12676,2
"12677",12677,2
"12678",12678,2
"12679",12679,2
"12680",12680,2
"12681",12681,2
"12682",12682,2
"12683",12683,2
"12684",12684,2
"12685",12685,5
"12686",12686,5
"12687",12687,5
"12688",12688,5
"12689",12689,5
"12690",12690,5
"12691",12691,5
"12692",12692,5
"12693",12693,5
"12694",12694,5
"12695",12695,5
"12696",12696,5
"12697",12697,5
"12698",12698,5
"12699",12699,5
"12700",12700,5
"12701",12701,4
"12702",12702,4
"12703",12703,4
"12704",12704,4
"12705",12705,4
"12706",12706,4
"12707",12707,4
"12708",12708,4
"12709",12709,4
"12710",12710,4
"12711",12711,4
"12712",12712,4
"12713",12713,4
"12714",12714,4
"12715",12715,4
"12716",12716,4
"12717",12717,4
"12718",12718,4
"12719",12719,4
"12720",12720,4
"12721",12721,4
"12722",12722,4
"12723",12723,4
"12724",12724,4
"12725",12725,4
"12726",12726,4
"12727",12727,4
"12728",12728,4
"12729",12729,4
"12730",12730,4
"12731",12731,4
"12732",12732,4
"12733",12733,1
"12734",12734,1
"12735",12735,1
"12736",12736,1
"12737",12737,1
"12738",12738,5
"12739",12739,1
"12740",12740,8
"12741",12741,1
"12742",12742,1
"12743",12743,1
"12744",12744,1
"12745",12745,1
"12746",12746,5
"12747",12747,1
"12748",12748,8
"12749",12749,5
"12750",12750,5
"12751",12751,5
"12752",12752,5
"12753",12753,5
"12754",12754,5
"12755",12755,5
"12756",12756,5
"12757",12757,5
"12758",12758,5
"12759",12759,5
"12760",12760,5
"12761",12761,5
"12762",12762,5
"12763",12763,5
"12764",12764,5
"12765",12765,6
"12766",12766,6
"12767",12767,6
"12768",12768,6
"12769",12769,6
"12770",12770,6
"12771",12771,6
"12772",12772,6
"12773",12773,6
"12774",12774,6
"12775",12775,6
"12776",12776,6
"12777",12777,6
"12778",12778,6
"12779",12779,6
"12780",12780,6
"12781",12781,4
"12782",12782,4
"12783",12783,4
"12784",12784,4
"12785",12785,4
"12786",12786,4
"12787",12787,4
"12788",12788,4
"12789",12789,4
"12790",12790,4
"12791",12791,4
"12792",12792,4
"12793",12793,4
"12794",12794,4
"12795",12795,4
"12796",12796,4
"12797",12797,7
"12798",12798,7
"12799",12799,7
"12800",12800,7
"12801",12801,7
"12802",12802,7
"12803",12803,7
"12804",12804,7
"12805",12805,7
"12806",12806,7
"12807",12807,7
"12808",12808,7
"12809",12809,7
"12810",12810,7
"12811",12811,7
"12812",12812,7
"12813",12813,7
"12814",12814,7
"12815",12815,7
"12816",12816,7
"12817",12817,7
"12818",12818,7
"12819",12819,7
"12820",12820,7
"12821",12821,7
"12822",12822,7
"12823",12823,7
"12824",12824,7
"12825",12825,7
"12826",12826,7
"12827",12827,7
"12828",12828,7
"12829",12829,3
"12830",12830,3
"12831",12831,3
"12832",12832,3
"12833",12833,3
"12834",12834,3
"12835",12835,3
"12836",12836,3
"12837",12837,3
"12838",12838,3
"12839",12839,3
"12840",12840,3
"12841",12841,3
"12842",12842,3
"12843",12843,3
"12844",12844,3
"12845",12845,5
"12846",12846,5
"12847",12847,5
"12848",12848,5
"12849",12849,5
"12850",12850,5
"12851",12851,5
"12852",12852,5
"12853",12853,5
"12854",12854,5
"12855",12855,5
"12856",12856,5
"12857",12857,5
"12858",12858,5
"12859",12859,5
"12860",12860,5
"12861",12861,6
"12862",12862,6
"12863",12863,6
"12864",12864,6
"12865",12865,6
"12866",12866,6
"12867",12867,6
"12868",12868,6
"12869",12869,6
"12870",12870,6
"12871",12871,6
"12872",12872,6
"12873",12873,6
"12874",12874,6
"12875",12875,6
"12876",12876,6
"12877",12877,7
"12878",12878,7
"12879",12879,7
"12880",12880,7
"12881",12881,4
"12882",12882,7
"12883",12883,7
"12884",12884,7
"12885",12885,7
"12886",12886,7
"12887",12887,7
"12888",12888,7
"12889",12889,4
"12890",12890,7
"12891",12891,7
"12892",12892,7
"12893",12893,7
"12894",12894,7
"12895",12895,7
"12896",12896,7
"12897",12897,7
"12898",12898,7
"12899",12899,7
"12900",12900,7
"12901",12901,7
"12902",12902,7
"12903",12903,7
"12904",12904,7
"12905",12905,7
"12906",12906,7
"12907",12907,7
"12908",12908,7
"12909",12909,8
"12910",12910,8
"12911",12911,8
"12912",12912,8
"12913",12913,8
"12914",12914,8
"12915",12915,8
"12916",12916,8
"12917",12917,8
"12918",12918,8
"12919",12919,8
"12920",12920,8
"12921",12921,8
"12922",12922,8
"12923",12923,8
"12924",12924,8
"12925",12925,9
"12926",12926,9
"12927",12927,9
"12928",12928,9
"12929",12929,9
"12930",12930,9
"12931",12931,9
"12932",12932,9
"12933",12933,9
"12934",12934,9
"12935",12935,9
"12936",12936,9
"12937",12937,6
"12938",12938,9
"12939",12939,9
"12940",12940,9
"12941",12941,2
"12942",12942,2
"12943",12943,2
"12944",12944,2
"12945",12945,2
"12946",12946,2
"12947",12947,2
"12948",12948,2
"12949",12949,2
"12950",12950,2
"12951",12951,2
"12952",12952,2
"12953",12953,5
"12954",12954,2
"12955",12955,2
"12956",12956,2
"12957",12957,6
"12958",12958,6
"12959",12959,6
"12960",12960,6
"12961",12961,6
"12962",12962,6
"12963",12963,6
"12964",12964,6
"12965",12965,6
"12966",12966,6
"12967",12967,6
"12968",12968,6
"12969",12969,6
"12970",12970,6
"12971",12971,6
"12972",12972,6
"12973",12973,4
"12974",12974,4
"12975",12975,4
"12976",12976,4
"12977",12977,4
"12978",12978,4
"12979",12979,4
"12980",12980,4
"12981",12981,4
"12982",12982,4
"12983",12983,4
"12984",12984,4
"12985",12985,4
"12986",12986,4
"12987",12987,4
"12988",12988,4
"12989",12989,4
"12990",12990,4
"12991",12991,4
"12992",12992,4
"12993",12993,4
"12994",12994,4
"12995",12995,4
"12996",12996,4
"12997",12997,4
"12998",12998,4
"12999",12999,4
"13000",13000,4
"13001",13001,4
"13002",13002,4
"13003",13003,4
"13004",13004,4
"13005",13005,2
"13006",13006,2
"13007",13007,2
"13008",13008,2
"13009",13009,2
"13010",13010,2
"13011",13011,2
"13012",13012,2
"13013",13013,2
"13014",13014,2
"13015",13015,2
"13016",13016,2
"13017",13017,5
"13018",13018,2
"13019",13019,2
"13020",13020,2
"13021",13021,6
"13022",13022,6
"13023",13023,6
"13024",13024,6
"13025",13025,6
"13026",13026,6
"13027",13027,6
"13028",13028,6
"13029",13029,6
"13030",13030,6
"13031",13031,6
"13032",13032,6
"13033",13033,6
"13034",13034,6
"13035",13035,6
"13036",13036,6
"13037",13037,2
"13038",13038,2
"13039",13039,2
"13040",13040,2
"13041",13041,2
"13042",13042,2
"13043",13043,2
"13044",13044,2
"13045",13045,2
"13046",13046,2
"13047",13047,2
"13048",13048,2
"13049",13049,2
"13050",13050,2
"13051",13051,2
"13052",13052,2
"13053",13053,3
"13054",13054,3
"13055",13055,3
"13056",13056,3
"13057",13057,3
"13058",13058,3
"13059",13059,3
"13060",13060,3
"13061",13061,3
"13062",13062,3
"13063",13063,3
"13064",13064,3
"13065",13065,3
"13066",13066,3
"13067",13067,3
"13068",13068,3
"13069",13069,2
"13070",13070,2
"13071",13071,2
"13072",13072,2
"13073",13073,2
"13074",13074,2
"13075",13075,2
"13076",13076,2
"13077",13077,2
"13078",13078,2
"13079",13079,2
"13080",13080,2
"13081",13081,2
"13082",13082,2
"13083",13083,2
"13084",13084,2
"13085",13085,1
"13086",13086,1
"13087",13087,1
"13088",13088,1
"13089",13089,1
"13090",13090,1
"13091",13091,1
"13092",13092,1
"13093",13093,1
"13094",13094,1
"13095",13095,1
"13096",13096,1
"13097",13097,1
"13098",13098,1
"13099",13099,1
"13100",13100,1
"13101",13101,5
"13102",13102,5
"13103",13103,5
"13104",13104,5
"13105",13105,5
"13106",13106,5
"13107",13107,5
"13108",13108,5
"13109",13109,5
"13110",13110,5
"13111",13111,5
"13112",13112,5
"13113",13113,5
"13114",13114,5
"13115",13115,5
"13116",13116,2
"13117",13117,2
"13118",13118,2
"13119",13119,2
"13120",13120,2
"13121",13121,2
"13122",13122,2
"13123",13123,2
"13124",13124,2
"13125",13125,2
"13126",13126,2
"13127",13127,2
"13128",13128,2
"13129",13129,2
"13130",13130,2
"13131",13131,2
"13132",13132,1
"13133",13133,1
"13134",13134,1
"13135",13135,1
"13136",13136,1
"13137",13137,1
"13138",13138,1
"13139",13139,1
"13140",13140,1
"13141",13141,1
"13142",13142,1
"13143",13143,1
"13144",13144,1
"13145",13145,1
"13146",13146,1
"13147",13147,1
"13148",13148,4
"13149",13149,4
"13150",13150,4
"13151",13151,4
"13152",13152,4
"13153",13153,4
"13154",13154,4
"13155",13155,7
"13156",13156,4
"13157",13157,4
"13158",13158,4
"13159",13159,4
"13160",13160,4
"13161",13161,4
"13162",13162,4
"13163",13163,7
"13164",13164,6
"13165",13165,6
"13166",13166,6
"13167",13167,6
"13168",13168,6
"13169",13169,6
"13170",13170,6
"13171",13171,6
"13172",13172,6
"13173",13173,6
"13174",13174,6
"13175",13175,5
"13176",13176,6
"13177",13177,6
"13178",13178,6
"13179",13179,6
"13180",13180,2
"13181",13181,2
"13182",13182,2
"13183",13183,2
"13184",13184,2
"13185",13185,2
"13186",13186,2
"13187",13187,2
"13188",13188,2
"13189",13189,2
"13190",13190,2
"13191",13191,2
"13192",13192,2
"13193",13193,2
"13194",13194,2
"13195",13195,2
"13196",13196,5
"13197",13197,5
"13198",13198,5
"13199",13199,5
"13200",13200,1
"13201",13201,5
"13202",13202,5
"13203",13203,5
"13204",13204,5
"13205",13205,5
"13206",13206,5
"13207",13207,5
"13208",13208,1
"13209",13209,5
"13210",13210,5
"13211",13211,5
"13212",13212,6
"13213",13213,6
"13214",13214,6
"13215",13215,6
"13216",13216,6
"13217",13217,6
"13218",13218,6
"13219",13219,6
"13220",13220,6
"13221",13221,6
"13222",13222,6
"13223",13223,6
"13224",13224,6
"13225",13225,6
"13226",13226,6
"13227",13227,6
"13228",13228,2
"13229",13229,2
"13230",13230,2
"13231",13231,2
"13232",13232,2
"13233",13233,2
"13234",13234,2
"13235",13235,2
"13236",13236,2
"13237",13237,2
"13238",13238,2
"13239",13239,2
"13240",13240,2
"13241",13241,2
"13242",13242,2
"13243",13243,5
"13244",13244,5
"13245",13245,5
"13246",13246,5
"13247",13247,5
"13248",13248,5
"13249",13249,5
"13250",13250,5
"13251",13251,5
"13252",13252,5
"13253",13253,5
"13254",13254,5
"13255",13255,5
"13256",13256,5
"13257",13257,5
"13258",13258,5
"13259",13259,9
"13260",13260,9
"13261",13261,9
"13262",13262,9
"13263",13263,9
"13264",13264,9
"13265",13265,9
"13266",13266,9
"13267",13267,9
"13268",13268,9
"13269",13269,9
"13270",13270,9
"13271",13271,9
"13272",13272,9
"13273",13273,9
"13274",13274,9
"13275",13275,6
"13276",13276,6
"13277",13277,6
"13278",13278,6
"13279",13279,6
"13280",13280,6
"13281",13281,6
"13282",13282,6
"13283",13283,6
"13284",13284,6
"13285",13285,6
"13286",13286,6
"13287",13287,6
"13288",13288,6
"13289",13289,6
"13290",13290,6
"13291",13291,1
"13292",13292,1
"13293",13293,1
"13294",13294,1
"13295",13295,1
"13296",13296,1
"13297",13297,1
"13298",13298,1
"13299",13299,1
"13300",13300,1
"13301",13301,1
"13302",13302,1
"13303",13303,1
"13304",13304,1
"13305",13305,1
"13306",13306,1
"13307",13307,4
"13308",13308,4
"13309",13309,4
"13310",13310,4
"13311",13311,4
"13312",13312,4
"13313",13313,4
"13314",13314,4
"13315",13315,4
"13316",13316,4
"13317",13317,4
"13318",13318,4
"13319",13319,4
"13320",13320,4
"13321",13321,4
"13322",13322,4
"13323",13323,5
"13324",13324,5
"13325",13325,5
"13326",13326,5
"13327",13327,5
"13328",13328,5
"13329",13329,5
"13330",13330,5
"13331",13331,5
"13332",13332,5
"13333",13333,5
"13334",13334,5
"13335",13335,5
"13336",13336,5
"13337",13337,5
"13338",13338,5
"13339",13339,5
"13340",13340,5
"13341",13341,5
"13342",13342,5
"13343",13343,5
"13344",13344,5
"13345",13345,5
"13346",13346,5
"13347",13347,5
"13348",13348,5
"13349",13349,5
"13350",13350,5
"13351",13351,5
"13352",13352,5
"13353",13353,5
"13354",13354,5
"13355",13355,1
"13356",13356,1
"13357",13357,1
"13358",13358,1
"13359",13359,1
"13360",13360,1
"13361",13361,1
"13362",13362,1
"13363",13363,1
"13364",13364,1
"13365",13365,1
"13366",13366,1
"13367",13367,1
"13368",13368,1
"13369",13369,1
"13370",13370,1
"13371",13371,1
"13372",13372,1
"13373",13373,1
"13374",13374,1
"13375",13375,6
"13376",13376,1
"13377",13377,1
"13378",13378,1
"13379",13379,1
"13380",13380,1
"13381",13381,1
"13382",13382,1
"13383",13383,6
"13384",13384,1
"13385",13385,1
"13386",13386,6
"13387",13387,7
"13388",13388,7
"13389",13389,7
"13390",13390,7
"13391",13391,7
"13392",13392,7
"13393",13393,7
"13394",13394,7
"13395",13395,7
"13396",13396,7
"13397",13397,7
"13398",13398,7
"13399",13399,7
"13400",13400,7
"13401",13401,7
"13402",13402,5
"13403",13403,5
"13404",13404,5
"13405",13405,5
"13406",13406,5
"13407",13407,5
"13408",13408,5
"13409",13409,5
"13410",13410,5
"13411",13411,5
"13412",13412,5
"13413",13413,5
"13414",13414,5
"13415",13415,5
"13416",13416,5
"13417",13417,5
"13418",13418,1
"13419",13419,1
"13420",13420,1
"13421",13421,1
"13422",13422,1
"13423",13423,1
"13424",13424,1
"13425",13425,6
"13426",13426,1
"13427",13427,1
"13428",13428,1
"13429",13429,1
"13430",13430,1
"13431",13431,1
"13432",13432,1
"13433",13433,6
"13434",13434,2
"13435",13435,2
"13436",13436,2
"13437",13437,2
"13438",13438,2
"13439",13439,1
"13440",13440,2
"13441",13441,2
"13442",13442,2
"13443",13443,2
"13444",13444,2
"13445",13445,2
"13446",13446,2
"13447",13447,1
"13448",13448,2
"13449",13449,2
"13450",13450,3
"13451",13451,3
"13452",13452,3
"13453",13453,3
"13454",13454,3
"13455",13455,3
"13456",13456,3
"13457",13457,3
"13458",13458,3
"13459",13459,3
"13460",13460,3
"13461",13461,3
"13462",13462,3
"13463",13463,3
"13464",13464,3
"13465",13465,3
"13466",13466,1
"13467",13467,1
"13468",13468,1
"13469",13469,1
"13470",13470,1
"13471",13471,1
"13472",13472,1
"13473",13473,1
"13474",13474,1
"13475",13475,1
"13476",13476,1
"13477",13477,1
"13478",13478,1
"13479",13479,1
"13480",13480,1
"13481",13481,1
"13482",13482,1
"13483",13483,1
"13484",13484,1
"13485",13485,1
"13486",13486,1
"13487",13487,1
"13488",13488,1
"13489",13489,1
"13490",13490,1
"13491",13491,1
"13492",13492,1
"13493",13493,1
"13494",13494,1
"13495",13495,1
"13496",13496,1
"13497",13497,1
"13498",13498,4
"13499",13499,4
"13500",13500,4
"13501",13501,4
"13502",13502,4
"13503",13503,4
"13504",13504,4
"13505",13505,4
"13506",13506,4
"13507",13507,4
"13508",13508,4
"13509",13509,4
"13510",13510,4
"13511",13511,4
"13512",13512,4
"13513",13513,4
"13514",13514,5
"13515",13515,5
"13516",13516,5
"13517",13517,5
"13518",13518,5
"13519",13519,5
"13520",13520,5
"13521",13521,5
"13522",13522,5
"13523",13523,5
"13524",13524,5
"13525",13525,5
"13526",13526,5
"13527",13527,5
"13528",13528,5
"13529",13529,5
"13530",13530,4
"13531",13531,4
"13532",13532,4
"13533",13533,4
"13534",13534,4
"13535",13535,4
"13536",13536,4
"13537",13537,4
"13538",13538,4
"13539",13539,4
"13540",13540,4
"13541",13541,4
"13542",13542,4
"13543",13543,4
"13544",13544,4
"13545",13545,4
"13546",13546,4
"13547",13547,4
"13548",13548,4
"13549",13549,4
"13550",13550,4
"13551",13551,4
"13552",13552,4
"13553",13553,4
"13554",13554,4
"13555",13555,4
"13556",13556,4
"13557",13557,4
"13558",13558,4
"13559",13559,4
